LI  3  1 1S1/22 5.47499994e-02 8.00002517e+01 1.30155315e-03 2.67000603e+01 5.16771912e-02 8.89995621e+00 2.04572565e+00
 1.13520002e+00 2.77373253e+04 4.79617162e-01 2.81872817e+05 3.12424183e-01 7.65563463e+05 0.0            0.0           
C   6  2 2S1/22 1.95100004e-02 8.00002517e+01 2.23494539e-03 2.67000603e+01 7.85717296e-02 8.89995621e+00 2.65592493e+00
 3.00003364e+00 7.54173992e+01 1.00000000e+00 1.70709707e+03 8.86594403e+00 2.68837972e+00 3.66366789e-01 2.18045705e+04
 7.80400015e-02 4.92388411e+05 3.29715675e-02 1.07751641e+06 2.14777866e-02 6.78007169e+05 0.0            0.0           
C   6  3 2P1/22 6.39999998e-03 8.00002517e+01 1.56192869e-06 2.67000603e+01 1.31006339e-04 8.89995621e+00 1.18217586e-02
 3.00003364e+00 9.41143928e-01 1.00000000e+00 6.37416349e+01 2.90835677e+00 1.06329756e+00 1.20181825e-01 7.61154300e+04
 2.55999999e-02 3.07010797e+06 1.08158907e-02 1.12079607e+07 7.04550646e-03 1.89389804e+07 0.0            0.0018        
N   7  1 1S1/22 4.01600004e-01 8.00002517e+01 8.47396663e-02 2.67000603e+01 3.15485162e+00 8.89995621e+00 1.08397174e+02
 3.00003364e+00 3.05415269e+03 1.00000000e+00 7.03429177e+04 1.82499390e+02 5.56124927e-03 7.54140961e+00 1.82452773e+02
 1.60640002e+00 1.88163180e+04 6.78697150e-01 1.96109385e+05 4.42105536e-01 5.45683131e+05 0.0            0.0           
N   7  2 2S1/22 2.63100003e-02 8.00002517e+01 4.93374248e-03 2.67000603e+01 1.70914936e-01 8.89995621e+00 5.56366345e+00
 3.00003364e+00 1.48861644e+02 1.00000000e+00 3.09377997e+03 1.19560731e+01 2.19790138e+00 4.94059978e-01 1.79810862e+04
 1.05240001e-01 4.06345634e+05 4.44634513e-02 8.54337851e+05 2.89636371e-02 5.09074747e+05 0.0            0.0           
N   7  3 2P1/22 9.19999999e-03 8.00002517e+01 5.52873730e-06 2.67000603e+01 4.51105139e-04 8.89995621e+00 3.95884617e-02
 3.00003364e+00 2.99486259e+00 1.00000000e+00 1.82204181e+02 4.18076287e+00 8.17081746e-01 1.72761374e-01 6.09703733e+04
 3.68000000e-02 2.50874862e+06 1.55478429e-02 7.52641034e+06 1.01279156e-02 1.07058698e+07 0.0            0.0           
N   7  4 2P3/22 9.19999999e-03 8.00002517e+01 2.35968607e-06 2.67000603e+01 2.12471618e-04 8.89995621e+00 1.93909542e-02
 3.00003364e+00 1.48126988e+00 1.00000000e+00 9.03186369e+01 4.18076287e+00 4.02362206e-01 1.72761374e-01 3.03386764e+04
 3.68000000e-02 1.25175121e+06 1.55478429e-02 3.76425257e+06 1.01279156e-02 5.36257708e+06 0.0            0.0030        
O   8  1 1S1/22 5.32000001e-01 8.00002517e+01 1.60505001e-01 2.67000603e+01 5.85706592e+00 8.89995621e+00 1.94312141e+02
 3.00003364e+00 5.22168855e+03 1.00000000e+00 1.11657736e+05 2.41757157e+02 4.20405264e-03 9.99011422e+00 1.35399682e+02
 2.12800000e+00 1.40754477e+04 8.99070917e-01 1.47497979e+05 5.85657726e-01 4.17832923e+05 0.0            0.0           
O   8  2 2S1/22 2.37000004e-02 8.00002517e+01 9.54667788e-03 2.67000603e+01 3.25384869e-01 8.89995621e+00 1.01911005e+01
 3.00003364e+00 2.56266084e+02 1.00000000e+00 4.90252209e+03 1.07700089e+01 5.65027624e+00 4.45048328e-01 3.34138364e+04
 9.48000015e-02 5.14644064e+05 4.00525960e-02 8.39019898e+05 2.60903916e-02 4.66361449e+05 0.0            0.0           
O   8  3 2P1/22 7.10000002e-03 8.00002517e+01 1.56097804e-05 2.67000603e+01 1.24574524e-03 8.89995621e+00 1.05102434e-01
 3.00003364e+00 7.58270368e+00 1.00000000e+00 4.19397396e+02 3.22645831e+00 5.73374321e+00 1.33326713e-01 2.30141397e+05
 2.84000001e-02 3.95925259e+06 1.19988788e-02 8.62153148e+06 7.81610877e-03 1.06326273e+07 0.0            0.0           
O   8  4 2P3/22 7.10000002e-03 8.00002517e+01 1.31794616e-05 2.67000603e+01 1.17461048e-03 8.89995621e+00 1.02651695e-01
 3.00003364e+00 7.48369219e+00 1.00000000e+00 4.15102344e+02 3.22645831e+00 5.65493640e+00 1.33326713e-01 2.28981327e+05
 2.84000001e-02 3.95383651e+06 1.19988788e-02 8.63800926e+06 7.81610877e-03 1.06737761e+07 0.0            0.0042        
F   9  1 1S1/22 6.85399995e-01 8.00002517e+01 2.80725477e-01 2.67000603e+01 1.00407209e+01 8.89995621e+00 3.22387852e+02
 3.00003364e+00 8.29684613e+03 1.00000000e+00 1.64967884e+05 3.11466831e+02 3.36209549e-03 1.28707222e+01 1.02271926e+02
 2.74159998e+00 1.07439778e+04 1.15831429e+00 1.13532222e+05 7.54529704e-01 3.28530599e+05 0.0            0.0           
F   9  2 2S1/22 3.10000006e-02 8.00002517e+01 1.68494627e-02 2.67000603e+01 5.64888941e-01 8.89995621e+00 1.70781963e+01
 3.00003364e+00 4.05708947e+02 1.00000000e+00 7.24159920e+03 1.40873534e+01 4.16125731e+00 5.82130728e-01 2.55095802e+04
 1.24000003e-01 4.09591955e+05 5.23894718e-02 6.63627467e+05 3.41266727e-02 3.42294711e+05 0.0            0.0           
F   9  3 2P1/22 8.60000002e-03 8.00002517e+01 3.75581389e-05 2.67000603e+01 2.95328074e-03 8.89995621e+00 2.40616356e-01
 3.00003364e+00 1.63673677e+01 1.00000000e+00 8.47311962e+02 3.90810443e+00 6.02639357e+00 1.61494328e-01 2.24444434e+05
 3.44000001e-02 3.32668081e+06 1.45338532e-02 6.27280164e+06 9.46739935e-03 6.91732542e+06 0.0            0.0           
F   9  4 2P3/22 8.60000002e-03 8.00002517e+01 4.75641539e-05 2.67000603e+01 4.17407527e-03 8.89995621e+00 3.51481328e-01
 3.00003364e+00 2.41645912e+01 1.00000000e+00 1.25578772e+03 3.90810443e+00 8.86773826e+00 1.61494328e-01 3.34560348e+05
 3.44000001e-02 4.98342909e+06 1.45338532e-02 9.43970207e+06 9.46739935e-03 1.04396681e+07 0.0            0.0054        
NE 10  1 1S1/22 8.66899993e-01 8.00002517e+01 4.61048839e-01 2.67000603e+01 1.61760308e+01 8.89995621e+00 5.04382854e+02
 3.00003364e+00 1.24969645e+04 1.00000000e+00 2.35837338e+05 3.93946011e+02 2.75123353e-03 1.62790037e+01 7.75974900e+01
 3.46759997e+00 8.26411905e+03 1.46504619e+00 8.85709650e+04 9.54335862e-01 2.62354703e+05 0.0            0.0           
NE 10  2 2S1/22 4.50000000e-02 8.00002517e+01 2.78309945e-02 2.67000603e+01 9.15888405e-01 8.89995621e+00 2.67597960e+01
 3.00003364e+00 6.04638617e+02 1.00000000e+00 1.01043845e+04 2.04493836e+01 2.09819629e+00 8.45028458e-01 1.49373870e+04
 1.80000000e-01 2.81951710e+05 7.60492317e-02 5.03242337e+05 4.95387174e-02 2.40853345e+05 0.0            0.0           
NE 10  3 2P1/22 1.83000005e-02 8.00002517e+01 8.13227130e-05 2.67000603e+01 6.27292225e-03 8.89995621e+00 4.95196145e-01
 3.00003364e+00 3.18960040e+01 1.00000000e+00 1.56913635e+03 8.31608287e+00 6.47712676e-01 3.43644915e-01 4.59530578e+04
 7.32000019e-02 1.56245268e+06 3.09266883e-02 3.06862048e+06 2.01457456e-02 2.86841598e+06 0.0            0.0           
NE 10  4 2P3/22 1.83000005e-02 8.00002517e+01 1.36340344e-04 2.67000603e+01 1.17738568e-02 8.89995621e+00 9.60985017e-01
 3.00003364e+00 6.26071260e+01 1.00000000e+00 3.09517494e+03 8.31608287e+00 1.25661779e+00 3.43644915e-01 9.10119581e+04
 7.32000019e-02 3.11375118e+06 3.09266883e-02 6.15321121e+06 2.01457456e-02 5.78000039e+06 0.0            0.0066        
NA 11  1 1S1/20 1.07210001e+00 8.00002517e+01 7.19678947e-01 2.67000603e+01 2.47575036e+01 8.89995621e+00 7.49831621e+02
 3.00003364e+00 1.78376495e+04 1.00000000e+00 0.             2.28543646e+01 4.04996092e+01 4.64584492e+00 5.13983244e+03
 2.14420001e+00 4.47604254e+04 1.39372297e+00 1.37345701e+05 1.12486763e+00 2.42031277e+05 1.07317211e+00 1.94894041e+05
NA 11  2 2S1/22 6.33000005e-02 8.00002517e+01 4.54902842e-02 2.67000603e+01 1.47548817e+00 8.89995621e+00 4.17576795e+01
 3.00003364e+00 8.96968435e+02 1.00000000e+00 1.39344741e+04 2.87654665e+01 1.17296307e+00 1.18867337e+00 9.32054190e+03
 2.53200002e-01 2.01357345e+05 1.06975920e-01 5.18224583e+05 6.96844630e-02 3.55563577e+05 0.0            0.0           
NA 11  3 2P1/22 3.11000002e-02 8.00002517e+01 1.78853522e-04 2.67000603e+01 1.37867159e-02 8.89995621e+00 1.06470709e+00
 3.00003364e+00 6.50138260e+01 1.00000000e+00 2.97845308e+03 1.41327963e+01 1.72413974e-01 5.84008560e-01 1.65760572e+04
 1.24400001e-01 9.38347877e+05 5.25584693e-02 2.43755150e+06 3.42367582e-02 1.39726212e+06 0.0            0.0           
NA 11  4 2P3/22 3.11000002e-02 8.00002517e+01 3.00118808e-04 2.67000603e+01 2.58705506e-02 8.89995621e+00 2.06276726e+00
 3.00003364e+00 1.27485763e+02 1.00000000e+00 5.87459875e+03 1.41327963e+01 3.29745408e-01 5.84008560e-01 3.27749384e+04
 1.24400001e-01 1.86930716e+06 5.25584693e-02 4.88804021e+06 3.42367582e-02 2.81454999e+06 0.0            0.0084        
MG 12  1 1S1/20 1.30500000e+00 8.00002517e+01 1.07748887e+00 2.67000603e+01 3.63590333e+01 8.89995621e+00 1.07103389e+03
 3.00003364e+00 2.44792652e+04 1.00000000e+00 0.             2.78191826e+01 3.19452731e+01 5.65509522e+00 4.07784317e+03
 2.61000000e+00 3.57511753e+04 1.69649143e+00 1.10366936e+05 1.36923072e+00 1.92795570e+05 1.30630500e+00 1.95278126e+05
MG 12  2 2S1/22 8.94000002e-02 8.00002517e+01 7.12335982e-02 2.67000603e+01 2.27467712e+00 8.89995621e+00 6.23694609e+01
 3.00003364e+00 1.27760587e+03 1.00000000e+00 1.85391569e+04 4.06261088e+01 6.15424690e-01 1.67878987e+00 5.55992963e+03
 3.57600001e-01 1.39329068e+05 1.51084474e-01 4.36742547e+05 9.84169188e-02 4.87870685e+05 0.0            0.0           
MG 12  3 2P1/22 5.14000005e-02 8.00002517e+01 3.57692013e-04 2.67000603e+01 2.73101099e-02 8.89995621e+00 2.05052969e+00
 3.00003364e+00 1.19007394e+02 1.00000000e+00 5.12011667e+03 2.33577406e+01 4.63600344e-02 9.65210293e-01 5.73863065e+03
 2.05600002e-01 4.50838201e+05 8.68651233e-02 2.11151687e+06 5.65842245e-02 1.12099592e+06 0.0            0.0           
MG 12  4 2P3/22 5.14000005e-02 8.00002517e+01 5.99003424e-04 2.67000603e+01 5.10626919e-02 8.89995621e+00 3.96210840e+00
 3.00003364e+00 2.32971024e+02 1.00000000e+00 1.00918082e+04 2.33577406e+01 8.69362694e-02 9.65210293e-01 1.13130219e+04
 2.05600002e-01 8.96493482e+05 8.68651233e-02 4.22924912e+06 5.65842245e-02 2.25759638e+06 0.0            0.0110        
AL 13  1 1S1/20 1.55959998e+00 8.00002517e+01 1.55751055e+00 2.67000603e+01 5.15725332e+01 8.89995621e+00 1.47833846e+03
 3.00003364e+00 3.24281270e+04 1.00000000e+00 0.             3.32465874e+01 2.59100975e+01 6.75838036e+00 3.31586555e+03
 3.11919995e+00 2.91946911e+04 2.02746973e+00 9.04835715e+04 1.63636184e+00 1.57688128e+05 1.56115958e+00 1.67248469e+05
AL 13  2 2S1/22 1.17700000e-01 8.00002517e+01 1.07318684e-01 2.67000603e+01 3.36706488e+00 8.89995621e+00 8.93895240e+01
 3.00003364e+00 1.74837081e+03 1.00000000e+00 2.37091925e+04 5.34864990e+01 3.84381037e-01 2.21021888e+00 3.78399203e+03
 4.70800001e-01 1.04031249e+05 1.98910991e-01 3.69606765e+05 1.29571268e-01 4.94166088e+05 0.0            0.0           
AL 13  3 2P1/22 7.30999996e-02 8.00002517e+01 6.67401618e-04 2.67000603e+01 5.02353184e-02 8.89995621e+00 3.65229013e+00
 3.00003364e+00 2.01835411e+02 1.00000000e+00 8.11476583e+03 3.32188874e+01 2.14825596e-02 1.37270178e+00 2.92953931e+03
 2.92399999e-01 2.69588350e+05 1.23537751e-01 1.59239581e+06 8.04728939e-02 1.43347592e+06 0.0            0.0           
AL 13  4 2P3/22 7.30999996e-02 8.00002517e+01 1.11294314e-03 2.67000603e+01 9.34844003e-02 8.89995621e+00 7.03663898e+00
 3.00003364e+00 3.94388371e+02 1.00000000e+00 1.59812051e+04 3.32188874e+01 3.94811161e-02 1.37270178e+00 5.75807053e+03
 2.92399999e-01 5.35215063e+05 1.23537751e-01 3.18625601e+06 8.04728939e-02 2.88515715e+06 0.0            0.0           
AL 13  5 3S1/22 8.37566534e-03 8.00002517e+01 7.87983792e-03 2.67000603e+01 2.24162645e-01 8.89995621e+00 5.65236758e+00
 3.00003364e+00 1.09529068e+02 1.00000000e+00 1.48920584e+03 3.80615985e+00 5.88560463e+01 1.57281679e-01 4.57917342e+04
 3.35026613e-02 2.66193549e+05 1.41547314e-02 7.13447741e+04 9.22043818e-03 3.47980675e+05 0.0            0.0125        
SI 14  1 1S1/20 1.83889997e+00 8.00002517e+01 2.18636869e+00 2.67000603e+01 7.10673250e+01 8.89995621e+00 1.98417831e+03
 3.00003364e+00 4.17819555e+04 1.00000000e+00 0.             3.92005320e+01 2.13957232e+01 7.96870074e+00 2.74057546e+03
 3.67779995e+00 2.42289068e+04 2.39055789e+00 7.53745029e+04 1.92940868e+00 1.31083327e+05 1.84073887e+00 1.42535566e+05
SI 14  2 2S1/22 1.48699998e-01 8.00002517e+01 1.56227809e-01 2.67000603e+01 4.81014640e+00 8.89995621e+00 1.23655083e+02
 3.00003364e+00 2.31242084e+03 1.00000000e+00 2.94108011e+04 6.75738512e+01 2.63393162e-01 2.79234956e+00 2.77006955e+03
 5.94799993e-01 8.14465427e+04 2.51300458e-01 3.10726655e+05 1.63697937e-01 4.44896500e+05 0.0            0.0           
SI 14  3 2P1/22 9.91999993e-02 8.00002517e+01 1.17646153e-03 2.67000603e+01 8.71481922e-02 8.89995621e+00 6.12822838e+00
 3.00003364e+00 3.23639871e+02 1.00000000e+00 1.21964604e+04 4.50795298e+01 1.12606909e-02 1.86281828e+00 1.65295496e+03
 3.96799997e-01 1.72008017e+05 1.67646305e-01 1.20901714e+06 1.09205350e-01 1.65612024e+06 0.0            0.0           
SI 14  4 2P3/22 9.91999993e-02 8.00002517e+01 1.95984475e-03 2.67000603e+01 1.61601678e-01 8.89995621e+00 1.17720784e+01
 3.00003364e+00 6.31226159e+02 1.00000000e+00 2.40007860e+04 4.50795298e+01 2.01113936e-02 1.86281828e+00 3.23792667e+03
 3.96799997e-01 3.40892352e+05 1.67646305e-01 2.41706111e+06 1.09205350e-01 3.33167487e+06 0.0            0.0           
SI 14  5 3S1/22 1.13571682e-02 8.00002517e+01 1.41181653e-02 2.67000603e+01 4.01187300e-01 8.89995621e+00 9.87669769e+00
 3.00003364e+00 1.83102568e+02 1.00000000e+00 2.35803468e+03 5.16104642e+00 4.44429403e+01 2.13269563e-01 4.22086071e+04
 4.54286727e-02 3.13736111e+05 1.91934203e-02 1.62653279e+05 1.25026566e-02 8.00052046e+04 0.0            0.0           
SI 14  6 3P1/22 5.08305374e-03 8.00002517e+01 6.24997344e-05 2.67000603e+01 3.99692440e-03 8.89995621e+00 2.61709213e-01
 3.00003364e+00 1.34452880e+01 1.00000000e+00 4.75203271e+02 2.30989591e+00 3.28313806e+01 9.54516682e-02 1.22243978e+05
 2.03322150e-02 2.16556953e+05 8.59027404e-03 1.12149848e+07 5.59573251e-03 3.22906114e+07 0.0            0.0158        
P  15  1 1S1/20 2.14550004e+00 8.00002517e+01 2.99109882e+00 2.67000603e+01 9.55345448e+01 8.89995621e+00 2.60135409e+03
 3.00003364e+00 5.26443082e+04 1.00000000e+00 0.             4.57364425e+01 1.77680602e+01 9.29732340e+00 2.29075859e+03
 4.29100008e+00 2.03456105e+04 2.78913596e+00 6.35560961e+04 2.25109928e+00 1.10514299e+05 2.14764554e+00 1.21777779e+05
P  15  2 2S1/22 1.89299996e-01 8.00002517e+01 2.20793726e-01 2.67000603e+01 6.66793517e+00 8.89995621e+00 1.66183401e+02
 3.00003364e+00 2.98013102e+03 1.00000000e+00 3.58517355e+04 8.60237386e+01 1.76890527e-01 3.55475297e+00 1.94568687e+03
 7.57199985e-01 6.19480772e+04 3.19913761e-01 2.54934206e+05 2.08392867e-01 3.85898716e+05 0.0            0.0           
P  15  3 2P1/22 1.32200000e-01 8.00002517e+01 1.97823199e-03 2.67000603e+01 1.44055822e-01 8.89995621e+00 9.80049289e+00
 3.00003364e+00 4.96497576e+02 1.00000000e+00 1.76709141e+04 6.00757446e+01 6.06521543e-03 2.48250582e+00 9.49569874e+02
 5.28800000e-01 1.10775893e+05 2.23415743e-01 8.87976278e+05 1.45533743e-01 1.62946827e+06 0.0            0.0           
P  15  4 2P3/22 1.32200000e-01 8.00002517e+01 3.27882927e-03 2.67000603e+01 2.65864342e-01 8.89995621e+00 1.87691925e+01
 3.00003364e+00 9.66596576e+02 1.00000000e+00 3.47507238e+04 6.00757446e+01 1.04984154e-02 2.48250582e+00 1.85247875e+03
 5.28800000e-01 2.19093812e+05 2.23415743e-01 1.77357178e+06 1.45533743e-01 3.27661661e+06 0.0            0.0           
P  15  5 3S1/22 1.44614913e-02 8.00002517e+01 2.24338921e-02 2.67000603e+01 6.31072261e-01 8.89995621e+00 1.51140367e+01
 3.00003364e+00 2.68409629e+02 1.00000000e+00 3.29684063e+03 6.57174631e+00 3.48709264e+01 2.71563816e-01 3.81148660e+04
 5.78459654e-02 3.21233169e+05 2.44396735e-02 2.27968115e+05 1.59200830e-02 4.92622790e+03 0.0            0.0           
P  15  6 3P1/22 6.38493012e-03 8.00002517e+01 1.33838026e-04 2.67000603e+01 8.59922670e-03 8.89995621e+00 5.48111353e-01
 3.00003364e+00 2.68109088e+01 1.00000000e+00 8.82155810e+02 2.90150856e+00 3.00270769e+01 1.19898837e-01 1.29890229e+05
 2.55397205e-02 2.04304076e+05 1.07904229e-02 1.29017900e+07 7.02891665e-03 3.07272313e+07 0.0            0.0           
P  15  7 3P3/22 6.33669067e-03 8.00002517e+01 5.53295180e-05 2.67000603e+01 3.98144463e-03 8.89995621e+00 2.61431774e-01
 3.00003364e+00 1.29882310e+01 1.00000000e+00 4.31338717e+02 2.87958707e+00 1.49381473e+01 1.18992977e-01 6.53736742e+04
 2.53467627e-02 1.02237447e+05 1.07088990e-02 6.43391731e+06 6.97581175e-03 1.54259601e+07 0.0            0.0180        
S  16  1 1S1/20 2.47200001e+00 8.00002517e+01 4.00297864e+00 2.67000603e+01 1.25645302e+02 8.89995621e+00 3.33660422e+03
 3.00003364e+00 6.49082649e+04 1.00000000e+00 0.             5.26965668e+01 1.50581888e+01 1.07121804e+01 1.94967812e+03
 4.94400002e+00 1.73674656e+04 3.21358378e+00 5.43993621e+04 2.59366923e+00 9.44645765e+04 2.47447201e+00 1.05087283e+05
S  16  2 2S1/22 2.29200006e-01 8.00002517e+01 3.03693503e-01 2.67000603e+01 8.99559183e+00 8.89995621e+00 2.17438215e+02
 3.00003364e+00 3.73779246e+03 1.00000000e+00 4.26145669e+04 1.04155530e+02 1.30291491e-01 4.30401172e+00 1.51555533e+03
 9.16800023e-01 5.05117830e+04 3.87344096e-01 2.18041886e+05 2.52317207e-01 3.44550147e+05 0.0            0.0           
S  16  3 2P1/22 1.64800005e-01 8.00002517e+01 3.19532723e-03 2.67000603e+01 2.28410357e-01 8.89995621e+00 1.50264415e+01
 3.00003364e+00 7.29671338e+02 1.00000000e+00 2.45270729e+04 7.48901893e+01 4.10046934e-03 3.09468209e+00 6.56268715e+02
 6.59200020e-01 8.14195964e+04 2.78509195e-01 6.99895989e+05 1.81421797e-01 1.53203800e+06 0.0            0.0           
S  16  4 2P3/22 1.64800005e-01 8.00002517e+01 5.27478699e-03 2.67000603e+01 4.19763832e-01 8.89995621e+00 2.86901501e+01
 3.00003364e+00 1.41797915e+03 1.00000000e+00 4.82083955e+04 7.48901893e+01 6.84025504e-03 3.09468209e+00 1.27483459e+03
 6.59200020e-01 1.60726362e+05 2.78509195e-01 1.39690053e+06 1.81421797e-01 3.08034885e+06 0.0            0.0           
S  16  5 3S1/22 1.76882317e-02 8.00002517e+01 3.33676843e-02 2.67000603e+01 9.25767315e-01 8.89995621e+00 2.15492475e+01
 3.00003364e+00 3.66828898e+02 1.00000000e+00 4.31839092e+03 8.03807632e+00 2.85174416e+01 3.32156869e-01 3.44780489e+04
 7.07529266e-02 3.11271251e+05 2.98928095e-02 2.63840166e+05 1.94722736e-02 5.09719870e+03 0.0            0.0           
S  16  6 3P1/22 7.81363111e-03 8.00002517e+01 2.53130419e-04 2.67000603e+01 1.61647440e-02 8.89995621e+00 9.97793892e-01
 3.00003364e+00 4.64188735e+01 1.00000000e+00 1.43160373e+03 3.55075422e+00 2.62621438e+01 1.46727570e-01 1.27479824e+05
 3.12545244e-02 1.90660822e+05 1.32049032e-02 1.33369187e+07 8.60171697e-03 2.62736096e+07 0.0            0.0           
S  16  7 3P3/22 7.73487792e-03 8.00002517e+01 2.07734217e-04 2.67000603e+01 1.48541571e-02 8.89995621e+00 9.48392658e-01
 3.00003364e+00 4.48675651e+01 1.00000000e+00 1.39784744e+03 3.51496635e+00 2.62266982e+01 1.45248710e-01 1.28772208e+05
 3.09395117e-02 1.92191417e+05 1.30718116e-02 1.33504127e+07 8.51502070e-03 2.64807804e+07 0.0            0.0210        
CL 17  1 1S1/20 2.82239997e+00 8.00002517e+01 5.25414246e+00 2.67000603e+01 1.62141263e+02 8.89995621e+00 4.20144690e+03
 3.00003364e+00 7.89308863e+04 1.00000000e+00 0.             6.01661764e+01 1.29650495e+01 1.22306058e+01 1.67790184e+03
 5.64479994e+00 1.49861404e+04 3.66910142e+00 4.70545260e+04 2.96131551e+00 8.16405809e+04 2.82522237e+00 9.13752990e+04
CL 17  2 2S1/22 2.70199999e-01 8.00002517e+01 4.08017420e-01 2.67000603e+01 1.18550879e+01 8.89995621e+00 2.78075938e+02
 3.00003364e+00 4.58291181e+03 1.00000000e+00 4.96483237e+04 1.22787187e+02 1.06112914e-01 5.07392641e+00 1.24104224e+03
 1.08080000e+00 4.26628481e+04 4.56633385e-01 1.90254948e+05 2.97452476e-01 3.10957035e+05 0.0            0.0           
CL 17  3 2P1/22 2.01600000e-01 8.00002517e+01 4.98169968e-03 2.67000603e+01 3.49480021e-01 8.89995621e+00 2.22610446e+01
 3.00003364e+00 1.03718671e+03 1.00000000e+00 3.30911842e+04 9.16132383e+01 2.99798488e-03 3.78572748e+00 4.69981136e+02
 8.06399999e-01 6.14647528e+04 3.40700557e-01 5.60663110e+05 2.21933454e-01 1.38455068e+06 0.0            0.0           
CL 17  4 2P3/22 2.00000005e-01 8.00002517e+01 8.18591912e-03 2.67000603e+01 6.39391748e-01 8.89995621e+00 4.23526001e+01
 3.00003364e+00 2.00942235e+03 1.00000000e+00 6.48200626e+04 9.08861514e+01 4.98229130e-03 3.75568212e+00 9.33104149e+02
 8.00000018e-01 1.23397302e+05 3.37996593e-01 1.13153011e+06 2.20172082e-01 2.81349808e+06 0.0            0.0           
CL 17  5 3S1/22 1.75000002e-02 8.00002517e+01 4.73393711e-02 2.67000603e+01 1.29461866e+00 8.89995621e+00 2.92959710e+01
 3.00003364e+00 4.78582866e+02 1.00000000e+00 5.40311512e+03 7.95253817e+00 3.97703283e+01 3.28622182e-01 4.26928967e+04
 7.00000009e-02 3.42222723e+05 2.95747016e-02 2.75203455e+05 1.92650570e-02 1.94425213e+04 0.0            0.0           
CL 17  6 3P1/22 6.79999997e-03 8.00002517e+01 4.39391586e-04 2.67000603e+01 2.78142540e-02 8.89995621e+00 1.66258871e+00
 3.00003364e+00 7.34911610e+01 1.00000000e+00 2.12291435e+03 3.09012906e+00 6.66478090e+01 1.27693189e-01 1.97430233e+05
 2.71999999e-02 4.62803634e+05 1.14918838e-02 2.05935691e+07 7.48585059e-03 2.86715365e+07 0.0            0.0           
CL 17  7 3P3/22 6.79999997e-03 8.00002517e+01 5.39313969e-04 2.67000603e+01 3.81188109e-02 8.89995621e+00 2.36163677e+00
